3054,142164,142163,29552-128,
3058,142173,142165,15350-86,
3058,142173,142166,15350-92,
3058,142173,142167,15350-98,
3058,142173,142168,15350-104,
3058,142173,142169,15350-110,
3058,142173,142170,15350-116,
3058,142173,142171,15350-122,
3058,142173,142172,15350-128,
3058,142182,142174,15351-86,
3058,142182,142175,15351-92,
3058,142182,142176,15351-98,
3058,142182,142177,15351-104,
3058,142182,142178,15351-110,
3058,142182,142179,15351-116,
3058,142182,142180,15351-122,
3058,142182,142181,15351-128,
3908,142191,142183,15352-86,
3908,142191,142184,15352-92,
3908,142191,142185,15352-98,
3908,142191,142186,15352-104,
3908,142191,142187,15352-110,
3908,142191,142188,15352-116,
3908,142191,142189,15352-122,
3908,142191,142190,15352-128,
3908,142200,142192,15353-86,
3908,142200,142193,15353-92,
3908,142200,142194,15353-98,
3908,142200,142195,15353-104,
3908,142200,142196,15353-110,
3908,142200,142197,15353-116,
3908,142200,142198,15353-122,
3908,142200,142199,15353-128,
3909,142209,142201,11504-86,
3909,142209,142202,11504-92,
3909,142209,142203,11504-98,
3909,142209,142204,11504-104,
3909,142209,142205,11504-110,
3909,142209,142206,11504-116,
3909,142209,142207,11504-122,
3909,142209,142208,11504-128,
3917,142218,142210,54301-86,
3917,142218,142211,54301-92,
3917,142218,142212,54301-98,
3917,142218,142213,54301-104,
3917,142218,142214,54301-110,
3917,142218,142215,54301-116,
3917,142218,142216,54301-122,
3917,142218,142217,54301-128,
3918,142227,142219,56750-86,
3918,142227,142220,56750-92,
3918,142227,142221,56750-98,
3918,142227,142222,56750-104,
3918,142227,142223,56750-110,
3918,142227,142224,56750-116,
3918,142227,142225,56750-122,
3918,142227,142226,56750-128,
3919,142236,142228,23040-86,
3919,142236,142229,23040-92,
3919,142236,142230,23040-98,
3919,142236,142231,23040-104,
3919,142236,142232,23040-110,
3919,142236,142233,23040-116,
3919,142236,142234,23040-122,
3919,142236,142235,23040-128,
3920,142251,142237,16113-86,
3920,142251,142238,16113-92,
3920,142251,142239,16113-98,
3920,142251,142240,16113-104,
3920,142251,142241,16113-110,
3920,142251,142242,16113-116,
3920,142251,142243,16113-122,
3920,142251,142244,16113-128,
3920,142251,142245,16113-134,
3920,142251,142246,16113-140,
3920,142251,142247,16113-146,
3920,142251,142248,16113-152,
3920,142251,142249,16113-158,
3920,142251,142250,16113-164,
3927,142260,142252,23041-86,
3927,142260,142253,23041-92,
3927,142260,142254,23041-98,
3927,142260,142255,23041-104,
3927,142260,142256,23041-110,
3927,142260,142257,23041-116,
3927,142260,142258,23041-122,
3927,142260,142259,23041-128,
3929,142275,142261,23043-86,
3929,142275,142262,23043-92,
3929,142275,142263,23043-98,
3929,142275,142264,23043-104,
3929,142275,142265,23043-110,
3929,142275,142266,23043-116,
3929,142275,142267,23043-122,
3929,142275,142268,23043-128,
3929,142275,142269,23043-134,
3929,142275,142270,23043-140,
3929,142275,142271,23043-146,
3929,142275,142272,23043-152,
3929,142275,142273,23043-158,
3929,142275,142274,23043-164,
3932,142284,142276,30211-122,
3932,142284,142277,30211-128,
3932,142284,142278,30211-134,
3932,142284,142279,30211-140,
3932,142284,142280,30211-146,
3932,142284,142281,30211-152,
3932,142284,142282,30211-158,
3932,142284,142283,30211-164,
3935,142293,142285,12400-86,
3935,142293,142286,12400-92,
3935,142293,142287,12400-98,
3935,142293,142288,12400-104,
3935,142293,142289,12400-110,
3935,142293,142290,12400-116,
3935,142293,142291,12400-122,
3935,142293,142292,12400-128,
3936,142302,142294,12401-86,
3936,142302,142295,12401-92,
3936,142302,142296,12401-98,
3936,142302,142297,12401-104,
3936,142302,142298,12401-110,
3936,142302,142299,12401-116,
3936,142302,142300,12401-122,
3936,142302,142301,12401-128,
3938,142311,142303,30200-86,
3938,142311,142304,30200-92,
3938,142311,142305,30200-98,
3938,142311,142306,30200-104,
3938,142311,142307,30200-110,
3938,142311,142308,30200-116,
3938,142311,142309,30200-122,
3938,142311,142310,30200-128,
3944,142320,142312,10944-86,
3944,142320,142313,10944-92,
3944,142320,142314,10944-98,
3944,142320,142315,10944-104,
3944,142320,142316,10944-110,
3944,142320,142317,10944-116,
3944,142320,142318,10944-122,
3944,142320,142319,10944-128,
3944,142329,142321,10945-86,
3944,142329,142322,10945-92,
3944,142329,142323,10945-98,
3944,142329,142324,10945-104,
3944,142329,142325,10945-110,
3944,142329,142326,10945-116,
3944,142329,142327,10945-122,
3944,142329,142328,10945-128,
3946,142338,142330,25505-86,
3946,142338,142331,25505-92,
3946,142338,142332,25505-98,
3946,142338,142333,25505-104,
3946,142338,142334,25505-110,
3946,142338,142335,25505-116,
3946,142338,142336,25505-122,
3946,142338,142337,25505-128,
3947,142347,142339,50622-86,
3947,142347,142340,50622-92,
3947,142347,142341,50622-98,
3947,142347,142342,50622-104,
3947,142347,142343,50622-110,
3947,142347,142344,50622-116,
3947,142347,142345,50622-122,
3947,142347,142346,50622-128,
3949,142356,142348,23046-86,
3949,142356,142349,23046-92,
3949,142356,142350,23046-98,
3949,142356,142351,23046-104,
3949,142356,142352,23046-110,
3949,142356,142353,23046-116,
3949,142356,142354,23046-122,
3949,142356,142355,23046-128,
3950,142365,142357,25508-86,
3950,142365,142358,25508-92,
3950,142365,142359,25508-98,
3950,142365,142360,25508-104,
3950,142365,142361,25508-110,
3950,142365,142362,25508-116,
3950,142365,142363,25508-122,
3950,142365,142364,25508-128,
3950,142374,142366,25509-86,
3950,142374,142367,25509-92,
3950,142374,142368,25509-98,
3950,142374,142369,25509-104,
3950,142374,142370,25509-110,
3950,142374,142371,25509-116,
3950,142374,142372,25509-122,
3950,142374,142373,25509-128,
3951,142383,142375,30202-86,
3951,142383,142376,30202-92,
3951,142383,142377,30202-98,
3951,142383,142378,30202-104,
3951,142383,142379,30202-110,
3951,142383,142380,30202-116,
3951,142383,142381,30202-122,
3951,142383,142382,30202-128,
3955,142392,142384,30203-86,
3955,142392,142385,30203-92,
3955,142392,142386,30203-98,
3955,142392,142387,30203-104,
3955,142392,142388,30203-110,
3955,142392,142389,30203-116,
3955,142392,142390,30203-122,
3955,142392,142391,30203-128,
3956,142401,142393,14027-86,
3956,142401,142394,14027-92,
3956,142401,142395,14027-98,
3956,142401,142396,14027-104,
3956,142401,142397,14027-110,
3956,142401,142398,14027-116,
3956,142401,142399,14027-122,
3956,142401,142400,14027-128,
3959,142410,142402,12402-86,
3959,142410,142403,12402-92,
3959,142410,142404,12402-98,
3959,142410,142405,12402-104,
3959,142410,142406,12402-110,
3959,142410,142407,12402-116,
3959,142410,142408,12402-122,
3959,142410,142409,12402-128,
3964,142419,142411,12404-86,
3964,142419,142412,12404-92,
3964,142419,142413,12404-98,
3964,142419,142414,12404-104,
3964,142419,142415,12404-110,
3964,142419,142416,12404-116,
3964,142419,142417,12404-122,
3964,142419,142418,12404-128,
3965,142428,142420,16107-86,
3965,142428,142421,16107-92,
3965,142428,142422,16107-98,
3965,142428,142423,16107-104,
3965,142428,142424,16107-110,
3965,142428,142425,16107-116,
3965,142428,142426,16107-122,
3965,142428,142427,16107-128,
3965,142437,142429,16108-86,
3965,142437,142430,16108-92,
3965,142437,142431,16108-98,
3965,142437,142432,16108-104,
3965,142437,142433,16108-110,
3965,142437,142434,16108-116,
3965,142437,142435,16108-122,
3965,142437,142436,16108-128,
3973,142446,142438,30204-86,
3973,142446,142439,30204-92,
3973,142446,142440,30204-98,
3973,142446,142441,30204-104,
3973,142446,142442,30204-110,
3973,142446,142443,30204-116,
3973,142446,142444,30204-122,
3973,142446,142445,30204-128,
3975,142455,142447,15361-86,
3975,142455,142448,15361-92,
3975,142455,142449,15361-98,
3975,142455,142450,15361-104,
3975,142455,142451,15361-110,
3975,142455,142452,15361-116,
3975,142455,142453,15361-122,
3975,142455,142454,15361-128,
3977,142464,142456,14031-86,
3977,142464,142457,14031-92,
3977,142464,142458,14031-98,
3977,142464,142459,14031-104,
3977,142464,142460,14031-110,
3977,142464,142461,14031-116,
3977,142464,142462,14031-122,
3977,142464,142463,14031-128,
3989,142473,142465,14033-86,
3989,142473,142466,14033-92,
3989,142473,142467,14033-98,
3989,142473,142468,14033-104,
3989,142473,142469,14033-110,
3989,142473,142470,14033-116,
3989,142473,142471,14033-122,
3989,142473,142472,14033-128,
3990,142482,142474,56754-86,
3990,142482,142475,56754-92,
3990,142482,142476,56754-98,
3990,142482,142477,56754-104,
3990,142482,142478,56754-110,
3990,142482,142479,56754-116,
3990,142482,142480,56754-122,
3990,142482,142481,56754-128,
3990,142491,142483,56753-86,
3990,142491,142484,56753-92,
3990,142491,142485,56753-98,
3990,142491,142486,56753-104,
3990,142491,142487,56753-110,
3990,142491,142488,56753-116,
3990,142491,142489,56753-122,
3990,142491,142490,56753-128,
3991,142500,142492,16116-86,
3991,142500,142493,16116-92,
3991,142500,142494,16116-98,
3991,142500,142495,16116-104,
3991,142500,142496,16116-110,
3991,142500,142497,16116-116,
3991,142500,142498,16116-122,
3991,142500,142499,16116-128,
3992,142509,142501,23047-86,
3992,142509,142502,23047-92,
3992,142509,142503,23047-98,
3992,142509,142504,23047-104,
3992,142509,142505,23047-110,
3992,142509,142506,23047-116,
3992,142509,142507,23047-122,
3992,142509,142508,23047-128,
3993,142518,142510,16110-86,
3993,142518,142511,16110-92,
3993,142518,142512,16110-98,
3993,142518,142513,16110-104,
3993,142518,142514,16110-110,
3993,142518,142515,16110-116,
3993,142518,142516,16110-122,
3993,142518,142517,16110-128,
3997,142527,142519,12405-122,
3997,142527,142520,12405-128,
3997,142527,142521,12405-134,
3997,142527,142522,12405-140,
3997,142527,142523,12405-146,
3997,142527,142524,12405-152,
3997,142527,142525,12405-158,
3997,142527,142526,12405-164,
3998,142536,142528,37047-122,
3998,142536,142529,37047-128,
3998,142536,142530,37047-134,
3998,142536,142531,37047-140,
3998,142536,142532,37047-146,
3998,142536,142533,37047-152,
3998,142536,142534,37047-158,
3998,142536,142535,37047-164,
4004,142545,142537,29556-122,
4004,142545,142538,29556-128,
4004,142545,142539,29556-134,
4004,142545,142540,29556-140,
4004,142545,142541,29556-146,
4004,142545,142542,29556-152,
4004,142545,142543,29556-158,
4004,142545,142544,29556-164,
4008,142554,142546,15362-122,
4008,142554,142547,15362-128,
4008,142554,142548,15362-134,
4008,142554,142549,15362-140,
4008,142554,142550,15362-146,
4008,142554,142551,15362-152,
4008,142554,142552,15362-158,
4008,142554,142553,15362-164,
4008,142563,142555,15363-122,
4008,142563,142556,15363-128,
4008,142563,142557,15363-134,
4008,142563,142558,15363-140,
4008,142563,142559,15363-146,
4008,142563,142560,15363-152,
4008,142563,142561,15363-158,
4008,142563,142562,15363-164,
4010,142572,142564,52122-122,
4010,142572,142565,52122-128,
4010,142572,142566,52122-134,
4010,142572,142567,52122-140,
4010,142572,142568,52122-146,
4010,142572,142569,52122-152,
4010,142572,142570,52122-158,
4010,142572,142571,52122-164,
4019,142581,142573,23048-122,
4019,142581,142574,23048-128,
4019,142581,142575,23048-134,
4019,142581,142576,23048-140,
4019,142581,142577,23048-146,
4019,142581,142578,23048-152,
4019,142581,142579,23048-158,
4019,142581,142580,23048-164,
4022,142590,142582,12407-122,
4022,142590,142583,12407-128,
4022,142590,142584,12407-134,
4022,142590,142585,12407-140,
4022,142590,142586,12407-146,
4022,142590,142587,12407-152,
4022,142590,142588,12407-158,
4022,142590,142589,12407-164,
4022,142599,142591,12406-122,
4022,142599,142592,12406-128,
4022,142599,142593,12406-134,
4022,142599,142594,12406-140,
4022,142599,142595,12406-146,
4022,142599,142596,12406-152,
4022,142599,142597,12406-158,
4022,142599,142598,12406-164,
4024,142608,142600,23060-122,
4024,142608,142601,23060-128,
4024,142608,142602,23060-134,
4024,142608,142603,23060-140,
4024,142608,142604,23060-146,
4024,142608,142605,23060-152,
4024,142608,142606,23060-158,
4024,142608,142607,23060-164,
4026,142617,142609,11508-122,
4026,142617,142610,11508-128,
4026,142617,142611,11508-134,
4026,142617,142612,11508-140,
4026,142617,142613,11508-146,
4026,142617,142614,11508-152,
4026,142617,142615,11508-158,
4026,142617,142616,11508-164,
4027,142626,142618,11507-122,
4027,142626,142619,11507-128,
4027,142626,142620,11507-134,
4027,142626,142621,11507-140,
4027,142626,142622,11507-146,
4027,142626,142623,11507-152,
4027,142626,142624,11507-158,
4027,142626,142625,11507-164,
4028,142635,142627,16112-122,
4028,142635,142628,16112-128,
4028,142635,142629,16112-134,
4028,142635,142630,16112-140,
4028,142635,142631,16112-146,
4028,142635,142632,16112-152,
4028,142635,142633,16112-158,
4028,142635,142634,16112-164,
4032,142644,142636,15372-122,
4032,142644,142637,15372-128,
4032,142644,142638,15372-134,
4032,142644,142639,15372-140,
4032,142644,142640,15372-146,
4032,142644,142641,15372-152,
4032,142644,142642,15372-158,
4032,142644,142643,15372-164,
4044,142653,142645,10947-122,
4044,142653,142646,10947-128,
4044,142653,142647,10947-134,
4044,142653,142648,10947-140,
4044,142653,142649,10947-146,
4044,142653,142650,10947-152,
4044,142653,142651,10947-158,
4044,142653,142652,10947-164,
4046,142662,142654,54303-122,
4046,142662,142655,54303-128,
4046,142662,142656,54303-134,
4046,142662,142657,54303-140,
4046,142662,142658,54303-146,
4046,142662,142659,54303-152,
4046,142662,142660,54303-158,
4046,142662,142661,54303-164,
4050,142671,142663,56755-122,
4050,142671,142664,56755-128,
4050,142671,142665,56755-134,
4050,142671,142666,56755-140,
4050,142671,142667,56755-146,
4050,142671,142668,56755-152,
4050,142671,142669,56755-158,
4050,142671,142670,56755-164,
4051,142680,142672,23049-122,
4051,142680,142673,23049-128,
4051,142680,142674,23049-134,
4051,142680,142675,23049-140,
4051,142680,142676,23049-146,
4051,142680,142677,23049-152,
4051,142680,142678,23049-158,
4051,142680,142679,23049-164,
4054,142689,142681,15377-122,
4054,142689,142682,15377-128,
4054,142689,142683,15377-134,
4054,142689,142684,15377-140,
4054,142689,142685,15377-146,
4054,142689,142686,15377-152,
4054,142689,142687,15377-158,
4054,142689,142688,15377-164,
4054,142698,142690,15378-122,
4054,142698,142691,15378-128,
4054,142698,142692,15378-134,
4054,142698,142693,15378-140,
4054,142698,142694,15378-146,
4054,142698,142695,15378-152,
4054,142698,142696,15378-158,
4054,142698,142697,15378-164,
4059,142707,142699,30210-122,
4059,142707,142700,30210-128,
4059,142707,142701,30210-134,
4059,142707,142702,30210-140,
4059,142707,142703,30210-146,
4059,142707,142704,30210-152,
4059,142707,142705,30210-158,
4059,142707,142706,30210-164,
4060,142716,142708,25510-122,
4060,142716,142709,25510-128,
4060,142716,142710,25510-134,
4060,142716,142711,25510-140,
4060,142716,142712,25510-146,
4060,142716,142713,25510-152,
4060,142716,142714,25510-158,
4060,142716,142715,25510-164,
4065,142725,142717,23052-122,
4065,142725,142718,23052-128,
4065,142725,142719,23052-134,
4065,142725,142720,23052-140,
4065,142725,142721,23052-146,
4065,142725,142722,23052-152,
4065,142725,142723,23052-158,
4065,142725,142724,23052-164,
4114,142734,142726,23063-122,
4114,142734,142727,23063-128,
4114,142734,142728,23063-134,
4114,142734,142729,23063-140,
4114,142734,142730,23063-146,
4114,142734,142731,23063-152,
4114,142734,142732,23063-158,
4114,142734,142733,23063-164,
4262,142749,142735,27644-86,
4262,142749,142736,27644-92,
4262,142749,142737,27644-98,
4262,142749,142738,27644-104,
4262,142749,142739,27644-110,
4262,142749,142740,27644-116,
4262,142749,142741,27644-122,
4262,142749,142742,27644-128,
4262,142749,142743,27644-134,
4262,142749,142744,27644-140,
4262,142749,142745,27644-146,
4262,142749,142746,27644-152,
4262,142749,142747,27644-158,
4262,142749,142748,27644-164,
4262,142764,142750,22133-86,
4262,142764,142751,22133-92,
4262,142764,142752,22133-98,
4262,142764,142753,22133-104,
4262,142764,142754,22133-110,
4262,142764,142755,22133-116,
4262,142764,142756,22133-122,
4262,142764,142757,22133-128,
4262,142764,142758,22133-134,
4262,142764,142759,22133-140,
4262,142764,142760,22133-146,
4262,142764,142761,22133-152,
4262,142764,142762,22133-158,
4262,142764,142763,22133-164,
4262,142779,142765,22135-86,
4262,142779,142766,22135-92,
4262,142779,142767,22135-98,
4262,142779,142768,22135-104,
4262,142779,142769,22135-110,
4262,142779,142770,22135-116,
4262,142779,142771,22135-122,
4262,142779,142772,22135-128,
4262,142779,142773,22135-134,
4262,142779,142774,22135-140,
4262,142779,142775,22135-146,
4262,142779,142776,22135-152,
4262,142779,142777,22135-158,
4262,142779,142778,22135-164,
4262,142794,142780,25242-86,
4262,142794,142781,25242-92,
4262,142794,142782,25242-98,
4262,142794,142783,25242-104,
4262,142794,142784,25242-110,
4262,142794,142785,25242-116,
4262,142794,142786,25242-122,
4262,142794,142787,25242-128,
4262,142794,142788,25242-134,
4262,142794,142789,25242-140,
4262,142794,142790,25242-146,
4262,142794,142791,25242-152,
4262,142794,142792,25242-158,
4262,142794,142793,25242-164,
4262,142809,142795,25241-86,
4262,142809,142796,25241-92,
4262,142809,142797,25241-98,
4262,142809,142798,25241-104,
4262,142809,142799,25241-110,
4262,142809,142800,25241-116,
4262,142809,142801,25241-122,
4262,142809,142802,25241-128,
4262,142809,142803,25241-134,
4262,142809,142804,25241-140,
4262,142809,142805,25241-146,
4262,142809,142806,25241-152,
4262,142809,142807,25241-158,
4262,142809,142808,25241-164,
4262,142824,142810,25240-86,
4262,142824,142811,25240-92,
4262,142824,142812,25240-98,
4262,142824,142813,25240-104,
4262,142824,142814,25240-110,
4262,142824,142815,25240-116,
4262,142824,142816,25240-122,
4262,142824,142817,25240-128,
4262,142824,142818,25240-134,
4262,142824,142819,25240-140,
4262,142824,142820,25240-146,
4262,142824,142821,25240-152,
4262,142824,142822,25240-158,
4262,142824,142823,25240-164,
4262,142839,142825,22186-86,
4262,142839,142826,22186-92,
4262,142839,142827,22186-98,
4262,142839,142828,22186-104,
4262,142839,142829,22186-110,
4262,142839,142830,22186-116,
4262,142839,142831,22186-122,
4262,142839,142832,22186-128,
4262,142839,142833,22186-134,
4262,142839,142834,22186-140,
4262,142839,142835,22186-146,
4262,142839,142836,22186-152,
4262,142839,142837,22186-158,
4262,142839,142838,22186-164,
4262,142854,142840,22185-86,
4262,142854,142841,22185-92,
4262,142854,142842,22185-98,
4262,142854,142843,22185-104,
4262,142854,142844,22185-110,
4262,142854,142845,22185-116,
4262,142854,142846,22185-122,
4262,142854,142847,22185-128,
4262,142854,142848,22185-134,
4262,142854,142849,22185-140,
4262,142854,142850,22185-146,
4262,142854,142851,22185-152,
4262,142854,142852,22185-158,
4262,142854,142853,22185-164,
4262,142869,142855,22184-86,
4262,142869,142856,22184-92,
4262,142869,142857,22184-98,
4262,142869,142858,22184-104,
4262,142869,142859,22184-110,
4262,142869,142860,22184-116,
4262,142869,142861,22184-122,
4262,142869,142862,22184-128,
4262,142869,142863,22184-134,
4262,142869,142864,22184-140,
4262,142869,142865,22184-146,
4262,142869,142866,22184-152,
4262,142869,142867,22184-158,
4262,142869,142868,22184-164,
4262,142884,142870,22183-86,
4262,142884,142871,22183-92,
4262,142884,142872,22183-98,
4262,142884,142873,22183-104,
4262,142884,142874,22183-110,
4262,142884,142875,22183-116,
4262,142884,142876,22183-122,
4262,142884,142877,22183-128,
4262,142884,142878,22183-134,
4262,142884,142879,22183-140,
4262,142884,142880,22183-146,
4262,142884,142881,22183-152,
4262,142884,142882,22183-158,
4262,142884,142883,22183-164,
4262,142899,142885,22147-86,
4262,142899,142886,22147-92,
4262,142899,142887,22147-98,
4262,142899,142888,22147-104,
4262,142899,142889,22147-110,
4262,142899,142890,22147-116,
4262,142899,142891,22147-122,
4262,142899,142892,22147-128,
4262,142899,142893,22147-134,
4262,142899,142894,22147-140,
4262,142899,142895,22147-146,
4262,142899,142896,22147-152,
4262,142899,142897,22147-158,
4262,142899,142898,22147-164,
4262,142914,142900,22146-86,
4262,142914,142901,22146-92,
4262,142914,142902,22146-98,
4262,142914,142903,22146-104,
4262,142914,142904,22146-110,
4262,142914,142905,22146-116,
4262,142914,142906,22146-122,
4262,142914,142907,22146-128,
4262,142914,142908,22146-134,
4262,142914,142909,22146-140,
4262,142914,142910,22146-146,
4262,142914,142911,22146-152,
4262,142914,142912,22146-158,
4262,142914,142913,22146-164,
4262,142929,142915,22145-86,
4262,142929,142916,22145-92,
4262,142929,142917,22145-98,
4262,142929,142918,22145-104,
4262,142929,142919,22145-110,
4262,142929,142920,22145-116,
4262,142929,142921,22145-122,
4262,142929,142922,22145-128,
4262,142929,142923,22145-134,
4262,142929,142924,22145-140,
4262,142929,142925,22145-146,
4262,142929,142926,22145-152,
4262,142929,142927,22145-158,
4262,142929,142928,22145-164,
4262,142944,142930,22132-86,
4262,142944,142931,22132-92,
4262,142944,142932,22132-98,
4262,142944,142933,22132-104,
4262,142944,142934,22132-110,
4262,142944,142935,22132-116,
4262,142944,142936,22132-122,
4262,142944,142937,22132-128,
4262,142944,142938,22132-134,
4262,142944,142939,22132-140,
4262,142944,142940,22132-146,
4262,142944,142941,22132-152,
4262,142944,142942,22132-158,
4262,142944,142943,22132-164,
4262,142959,142945,22131-86,
4262,142959,142946,22131-92,
4262,142959,142947,22131-98,
4262,142959,142948,22131-104,
4262,142959,142949,22131-110,
4262,142959,142950,22131-116,
4262,142959,142951,22131-122,
4262,142959,142952,22131-128,
4262,142959,142953,22131-134,
4262,142959,142954,22131-140,
4262,142959,142955,22131-146,
4262,142959,142956,22131-152,
4262,142959,142957,22131-158,
4262,142959,142958,22131-164,
4262,142974,142960,22130-86,
4262,142974,142961,22130-92,
4262,142974,142962,22130-98,
4262,142974,142963,22130-104,
4262,142974,142964,22130-110,
4262,142974,142965,22130-116,
4262,142974,142966,22130-122,
4262,142974,142967,22130-128,
4262,142974,142968,22130-134,
4262,142974,142969,22130-140,
4262,142974,142970,22130-146,
4262,142974,142971,22130-152,
4262,142974,142972,22130-158,
4262,142974,142973,22130-164,
4262,142989,142975,22134-86,
4262,142989,142976,22134-92,
4262,142989,142977,22134-98,
4262,142989,142978,22134-104,
4262,142989,142979,22134-110,
4262,142989,142980,22134-116,
4262,142989,142981,22134-122,
4262,142989,142982,22134-128,
4262,142989,142983,22134-134,
4262,142989,142984,22134-140,
4262,142989,142985,22134-146,
4262,142989,142986,22134-152,
4262,142989,142987,22134-158,
4262,142989,142988,22134-164,
4262,143004,142990,27645-86,
4262,143004,142991,27645-92,
4262,143004,142992,27645-98,
4262,143004,142993,27645-104,
4262,143004,142994,27645-110,
4262,143004,142995,27645-116,
4262,143004,142996,27645-122,
4262,143004,142997,27645-128,
4262,143004,142998,27645-134,
4262,143004,142999,27645-140,
4262,143004,143000,27645-146,
4262,143004,143001,27645-152,
4262,143004,143002,27645-158,
4262,143004,143003,27645-164,
4266,143019,143005,22159-86,
4266,143019,143006,22159-92,
4266,143019,143007,22159-98,
4266,143019,143008,22159-104,
4266,143019,143009,22159-110,
4266,143019,143010,22159-116,
4266,143019,143011,22159-122,
4266,143019,143012,22159-128,
4266,143019,143013,22159-134,
4266,143019,143014,22159-140,
4266,143019,143015,22159-146,
4266,143019,143016,22159-152,
4266,143019,143017,22159-158,
4266,143019,143018,22159-164,
4266,143034,143020,22161-86,
4266,143034,143021,22161-92,
4266,143034,143022,22161-98,
4266,143034,143023,22161-104,
4266,143034,143024,22161-110,
4266,143034,143025,22161-116,
4266,143034,143026,22161-122,
4266,143034,143027,22161-128,
4266,143034,143028,22161-134,
4266,143034,143029,22161-140,
4266,143034,143030,22161-146,
4266,143034,143031,22161-152,
4266,143034,143032,22161-158,
4266,143034,143033,22161-164,
4266,143049,143035,22144-86,
4266,143049,143036,22144-92,
4266,143049,143037,22144-98,
4266,143049,143038,22144-104,
4266,143049,143039,22144-110,
4266,143049,143040,22144-116,
4266,143049,143041,22144-122,
4266,143049,143042,22144-128,
4266,143049,143043,22144-134,
4266,143049,143044,22144-140,
4266,143049,143045,22144-146,
4266,143049,143046,22144-152,
4266,143049,143047,22144-158,
4266,143049,143048,22144-164,
4266,143064,143050,22143-86,
4266,143064,143051,22143-92,
4266,143064,143052,22143-98,
4266,143064,143053,22143-104,
4266,143064,143054,22143-110,
4266,143064,143055,22143-116,
4266,143064,143056,22143-122,
4266,143064,143057,22143-128,
4266,143064,143058,22143-134,
4266,143064,143059,22143-140,
4266,143064,143060,22143-146,
4266,143064,143061,22143-152,
4266,143064,143062,22143-158,
4266,143064,143063,22143-164,
4266,143079,143065,22162-86,
4266,143079,143066,22162-92,
4266,143079,143067,22162-98,
4266,143079,143068,22162-104,
4266,143079,143069,22162-110,
4266,143079,143070,22162-116,
4266,143079,143071,22162-122,
4266,143079,143072,22162-128,
4266,143079,143073,22162-134,
4266,143079,143074,22162-140,
4266,143079,143075,22162-146,
4266,143079,143076,22162-152,
4266,143079,143077,22162-158,
4266,143079,143078,22162-164,
4266,143094,143080,22160-86,
4266,143094,143081,22160-92,
4266,143094,143082,22160-98,
4266,143094,143083,22160-104,
4266,143094,143084,22160-110,
4266,143094,143085,22160-116,
