142083,33203,112D_01_02_V052_PSR.jpg,1,modelshots,0
142083,32024,112T_ALT_08_V010.jpg,1,modelshots,0
142083,33365,11206_002945_02_A_8004_PSR.jpg,1,packshots,1
142084,33209,112D_04B_01_V038_PSR.jpg,0,modelshots,0
142084,31499,112D_OPSL_4B_01_V038.jpg,0,modelshots,0
142084,31430,112D_04_01_V019_PSR.jpg,0,modelshots,0
142084,32435,11206_002946_02_A_8005_PSR.jpg,0,packshots,1
142085,33209,112D_04B_01_V038_PSR.jpg,0,modelshots,0
142085,31499,112D_OPSL_4B_01_V038.jpg,0,modelshots,0
142085,31430,112D_04_01_V019_PSR.jpg,0,modelshots,0
142085,32435,11206_002946_02_A_8005_PSR.jpg,0,packshots,1
142086,33209,112D_04B_01_V038_PSR.jpg,0,modelshots,0
142086,31499,112D_OPSL_4B_01_V038.jpg,0,modelshots,0
142086,31430,112D_04_01_V019_PSR.jpg,0,modelshots,0
142086,32435,11206_002946_02_A_8005_PSR.jpg,0,packshots,1
142087,33209,112D_04B_01_V038_PSR.jpg,0,modelshots,0
142087,31499,112D_OPSL_4B_01_V038.jpg,0,modelshots,0
142087,31430,112D_04_01_V019_PSR.jpg,0,modelshots,0
142087,32435,11206_002946_02_A_8005_PSR.jpg,0,packshots,1
142088,33209,112D_04B_01_V038_PSR.jpg,0,modelshots,0
142088,31499,112D_OPSL_4B_01_V038.jpg,0,modelshots,0
142088,31430,112D_04_01_V019_PSR.jpg,0,modelshots,0
142088,32435,11206_002946_02_A_8005_PSR.jpg,0,packshots,1
142089,33209,112D_04B_01_V038_PSR.jpg,0,modelshots,0
142089,31499,112D_OPSL_4B_01_V038.jpg,0,modelshots,0
142089,31430,112D_04_01_V019_PSR.jpg,0,modelshots,0
142089,32435,11206_002946_02_A_8005_PSR.jpg,0,packshots,1
142090,33209,112D_04B_01_V038_PSR.jpg,0,modelshots,0
142090,31499,112D_OPSL_4B_01_V038.jpg,0,modelshots,0
142090,31430,112D_04_01_V019_PSR.jpg,0,modelshots,0
142090,32435,11206_002946_02_A_8005_PSR.jpg,0,packshots,1
142091,33209,112D_04B_01_V038_PSR.jpg,0,modelshots,0
142091,31499,112D_OPSL_4B_01_V038.jpg,0,modelshots,0
142091,31430,112D_04_01_V019_PSR.jpg,0,modelshots,0
142091,32435,11206_002946_02_A_8005_PSR.jpg,0,packshots,1
142092,33209,112D_04B_01_V038_PSR.jpg,1,modelshots,0
142092,31499,112D_OPSL_4B_01_V038.jpg,1,modelshots,0
142092,31430,112D_04_01_V019_PSR.jpg,1,modelshots,0
142092,32435,11206_002946_02_A_8005_PSR.jpg,1,packshots,1
142093,32436,11206_002964_02_A_5080_PSR.jpg,0,packshots,1
142093,31471,112D_ALT_29_V014.jpg,0,modelshots,0
142093,33203,112D_01_02_V052_PSR.jpg,0,modelshots,0
142094,32436,11206_002964_02_A_5080_PSR.jpg,0,packshots,1
142094,31471,112D_ALT_29_V014.jpg,0,modelshots,0
142094,33203,112D_01_02_V052_PSR.jpg,0,modelshots,0
142095,32436,11206_002964_02_A_5080_PSR.jpg,0,packshots,1
142095,31471,112D_ALT_29_V014.jpg,0,modelshots,0
142095,33203,112D_01_02_V052_PSR.jpg,0,modelshots,0
142096,32436,11206_002964_02_A_5080_PSR.jpg,0,packshots,1
142096,31471,112D_ALT_29_V014.jpg,0,modelshots,0
142096,33203,112D_01_02_V052_PSR.jpg,0,modelshots,0
142097,32436,11206_002964_02_A_5080_PSR.jpg,0,packshots,1
142097,31471,112D_ALT_29_V014.jpg,0,modelshots,0
142097,33203,112D_01_02_V052_PSR.jpg,0,modelshots,0
142098,32436,11206_002964_02_A_5080_PSR.jpg,0,packshots,1
142098,31471,112D_ALT_29_V014.jpg,0,modelshots,0
142098,33203,112D_01_02_V052_PSR.jpg,0,modelshots,0
142099,32436,11206_002964_02_A_5080_PSR.jpg,0,packshots,1
142099,31471,112D_ALT_29_V014.jpg,0,modelshots,0
142099,33203,112D_01_02_V052_PSR.jpg,0,modelshots,0
142100,32436,11206_002964_02_A_5080_PSR.jpg,0,packshots,1
142100,31471,112D_ALT_29_V014.jpg,0,modelshots,0
142100,33203,112D_01_02_V052_PSR.jpg,0,modelshots,0
142101,32436,11206_002964_02_A_5080_PSR.jpg,1,packshots,1
142101,31471,112D_ALT_29_V014.jpg,1,modelshots,0
142101,33203,112D_01_02_V052_PSR.jpg,1,modelshots,0
142102,32437,11206_002982_02_A_4096_PSR.jpg,0,packshots,1
142102,31465,112D_ALT_23_V035.jpg,0,modelshots,0
142102,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142103,32437,11206_002982_02_A_4096_PSR.jpg,0,packshots,1
142103,31465,112D_ALT_23_V035.jpg,0,modelshots,0
142103,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142104,32437,11206_002982_02_A_4096_PSR.jpg,0,packshots,1
142104,31465,112D_ALT_23_V035.jpg,0,modelshots,0
142104,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142105,32437,11206_002982_02_A_4096_PSR.jpg,0,packshots,1
142105,31465,112D_ALT_23_V035.jpg,0,modelshots,0
142105,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142106,32437,11206_002982_02_A_4096_PSR.jpg,0,packshots,1
142106,31465,112D_ALT_23_V035.jpg,0,modelshots,0
142106,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142107,32437,11206_002982_02_A_4096_PSR.jpg,0,packshots,1
142107,31465,112D_ALT_23_V035.jpg,0,modelshots,0
142107,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142108,32437,11206_002982_02_A_4096_PSR.jpg,0,packshots,1
142108,31465,112D_ALT_23_V035.jpg,0,modelshots,0
142108,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142109,32437,11206_002982_02_A_4096_PSR.jpg,0,packshots,1
142109,31465,112D_ALT_23_V035.jpg,0,modelshots,0
142109,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142110,32437,11206_002982_02_A_4096_PSR.jpg,1,packshots,1
142110,31465,112D_ALT_23_V035.jpg,1,modelshots,0
142110,31452,112D_3A_01_V080_PSR.jpg,1,modelshots,0
142111,33110,11206_003003_02_A_4002_PSR.jpg,0,packshots,1
142112,33110,11206_003003_02_A_4002_PSR.jpg,0,packshots,1
142113,33110,11206_003003_02_A_4002_PSR.jpg,0,packshots,1
142114,33110,11206_003003_02_A_4002_PSR.jpg,0,packshots,1
142115,33110,11206_003003_02_A_4002_PSR.jpg,0,packshots,1
142116,33110,11206_003003_02_A_4002_PSR.jpg,0,packshots,1
142117,33110,11206_003003_02_A_4002_PSR.jpg,0,packshots,1
142118,33110,11206_003003_02_A_4002_PSR.jpg,0,packshots,1
142119,33110,11206_003003_02_A_4002_PSR.jpg,1,packshots,1
142120,32438,11206_003003_02_A_2001_PSR.jpg,0,packshots,1
142121,32438,11206_003003_02_A_2001_PSR.jpg,0,packshots,1
142122,32438,11206_003003_02_A_2001_PSR.jpg,0,packshots,1
142123,32438,11206_003003_02_A_2001_PSR.jpg,0,packshots,1
142124,32438,11206_003003_02_A_2001_PSR.jpg,0,packshots,1
142125,32438,11206_003003_02_A_2001_PSR.jpg,0,packshots,1
142126,32438,11206_003003_02_A_2001_PSR.jpg,0,packshots,1
142127,32438,11206_003003_02_A_2001_PSR.jpg,0,packshots,1
142128,32438,11206_003003_02_A_2001_PSR.jpg,1,packshots,1
142129,31432,112D_04_03_V014_PSR.jpg,0,modelshots,0
142129,33210,112D_04B_03_V014_PSR.jpg,0,modelshots,0
142129,31500,112D_OPSL_4B_02_V012.jpg,0,modelshots,0
142129,32441,11206_003021_02_A_8004_PSR.jpg,0,packshots,1
142129,31501,112D_OPSL_4B_03_V014.jpg,0,modelshots,0
142130,31432,112D_04_03_V014_PSR.jpg,0,modelshots,0
142130,33210,112D_04B_03_V014_PSR.jpg,0,modelshots,0
142130,31500,112D_OPSL_4B_02_V012.jpg,0,modelshots,0
142130,32441,11206_003021_02_A_8004_PSR.jpg,0,packshots,1
142130,31501,112D_OPSL_4B_03_V014.jpg,0,modelshots,0
142131,31432,112D_04_03_V014_PSR.jpg,0,modelshots,0
142131,33210,112D_04B_03_V014_PSR.jpg,0,modelshots,0
142131,31500,112D_OPSL_4B_02_V012.jpg,0,modelshots,0
142131,32441,11206_003021_02_A_8004_PSR.jpg,0,packshots,1
142131,31501,112D_OPSL_4B_03_V014.jpg,0,modelshots,0
142132,31432,112D_04_03_V014_PSR.jpg,0,modelshots,0
142132,33210,112D_04B_03_V014_PSR.jpg,0,modelshots,0
142132,31500,112D_OPSL_4B_02_V012.jpg,0,modelshots,0
142132,32441,11206_003021_02_A_8004_PSR.jpg,0,packshots,1
142132,31501,112D_OPSL_4B_03_V014.jpg,0,modelshots,0
142133,31432,112D_04_03_V014_PSR.jpg,0,modelshots,0
142133,33210,112D_04B_03_V014_PSR.jpg,0,modelshots,0
142133,31500,112D_OPSL_4B_02_V012.jpg,0,modelshots,0
142133,32441,11206_003021_02_A_8004_PSR.jpg,0,packshots,1
142133,31501,112D_OPSL_4B_03_V014.jpg,0,modelshots,0
142134,31432,112D_04_03_V014_PSR.jpg,0,modelshots,0
142134,33210,112D_04B_03_V014_PSR.jpg,0,modelshots,0
142134,31500,112D_OPSL_4B_02_V012.jpg,0,modelshots,0
142134,32441,11206_003021_02_A_8004_PSR.jpg,0,packshots,1
142134,31501,112D_OPSL_4B_03_V014.jpg,0,modelshots,0
142135,31432,112D_04_03_V014_PSR.jpg,0,modelshots,0
142135,33210,112D_04B_03_V014_PSR.jpg,0,modelshots,0
142135,31500,112D_OPSL_4B_02_V012.jpg,0,modelshots,0
142135,32441,11206_003021_02_A_8004_PSR.jpg,0,packshots,1
142135,31501,112D_OPSL_4B_03_V014.jpg,0,modelshots,0
142136,31432,112D_04_03_V014_PSR.jpg,0,modelshots,0
142136,33210,112D_04B_03_V014_PSR.jpg,0,modelshots,0
142136,31500,112D_OPSL_4B_02_V012.jpg,0,modelshots,0
142136,32441,11206_003021_02_A_8004_PSR.jpg,0,packshots,1
142136,31501,112D_OPSL_4B_03_V014.jpg,0,modelshots,0
142137,31432,112D_04_03_V014_PSR.jpg,1,modelshots,0
142137,33210,112D_04B_03_V014_PSR.jpg,1,modelshots,0
142137,31500,112D_OPSL_4B_02_V012.jpg,1,modelshots,0
142137,32441,11206_003021_02_A_8004_PSR.jpg,1,packshots,1
142137,31501,112D_OPSL_4B_03_V014.jpg,1,modelshots,0
142138,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,1
142138,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142138,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142138,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142139,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,1
142139,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142139,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142139,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142140,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,1
142140,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142140,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142140,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142141,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,1
142141,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142141,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142141,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142142,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,1
142142,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142142,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142142,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142143,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,1
142143,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142143,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142143,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142144,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,1
142144,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142144,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142144,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142145,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,1
142145,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142145,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142145,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142146,32444,11206_003035_02_A_5000_PSR.jpg,1,packshots,1
142146,31452,112D_3A_01_V080_PSR.jpg,1,modelshots,0
142146,31468,112D_ALT_26_V012.jpg,1,modelshots,0
142146,31464,112D_ALT_22_V010.jpg,1,modelshots,0
142147,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,0
142147,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142147,32443,11206_003035_02_A_4002_PSR.jpg,0,packshots,1
142147,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142147,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142148,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,0
142148,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142148,32443,11206_003035_02_A_4002_PSR.jpg,0,packshots,1
142148,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142148,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142149,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,0
142149,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142149,32443,11206_003035_02_A_4002_PSR.jpg,0,packshots,1
142149,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142149,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142150,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,0
142150,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142150,32443,11206_003035_02_A_4002_PSR.jpg,0,packshots,1
142150,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142150,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142151,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,0
142151,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142151,32443,11206_003035_02_A_4002_PSR.jpg,0,packshots,1
142151,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142151,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142152,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,0
142152,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142152,32443,11206_003035_02_A_4002_PSR.jpg,0,packshots,1
142152,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142152,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142153,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,0
142153,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142153,32443,11206_003035_02_A_4002_PSR.jpg,0,packshots,1
142153,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142153,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142154,32444,11206_003035_02_A_5000_PSR.jpg,0,packshots,0
142154,31452,112D_3A_01_V080_PSR.jpg,0,modelshots,0
142154,32443,11206_003035_02_A_4002_PSR.jpg,0,packshots,1
142154,31468,112D_ALT_26_V012.jpg,0,modelshots,0
142154,31464,112D_ALT_22_V010.jpg,0,modelshots,0
142155,32444,11206_003035_02_A_5000_PSR.jpg,1,packshots,0
142155,31452,112D_3A_01_V080_PSR.jpg,1,modelshots,0
142155,32443,11206_003035_02_A_4002_PSR.jpg,1,packshots,1
142155,31468,112D_ALT_26_V012.jpg,1,modelshots,0
142155,31464,112D_ALT_22_V010.jpg,1,modelshots,0
142156,32446,11206_003054_02_A_5027_PSR.jpg,0,packshots,1
142156,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142156,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142157,32446,11206_003054_02_A_5027_PSR.jpg,0,packshots,1
142157,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142157,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142158,32446,11206_003054_02_A_5027_PSR.jpg,0,packshots,1
142158,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142158,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142159,32446,11206_003054_02_A_5027_PSR.jpg,0,packshots,1
142159,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142159,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142160,32446,11206_003054_02_A_5027_PSR.jpg,0,packshots,1
142160,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142160,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142161,32446,11206_003054_02_A_5027_PSR.jpg,0,packshots,1
142161,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142161,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142162,32446,11206_003054_02_A_5027_PSR.jpg,0,packshots,1
142162,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142162,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142163,32446,11206_003054_02_A_5027_PSR.jpg,0,packshots,1
142163,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142163,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142164,32446,11206_003054_02_A_5027_PSR.jpg,1,packshots,1
142164,33205,112D_02_04_V048_PSR.jpg,1,modelshots,0
142164,31474,112D_ALT_42_V023.jpg,1,modelshots,0
142165,32447,11206_003058_02_A_0006_PSR.jpg,0,packshots,1
142166,32447,11206_003058_02_A_0006_PSR.jpg,0,packshots,1
142167,32447,11206_003058_02_A_0006_PSR.jpg,0,packshots,1
142168,32447,11206_003058_02_A_0006_PSR.jpg,0,packshots,1
142169,32447,11206_003058_02_A_0006_PSR.jpg,0,packshots,1
142170,32447,11206_003058_02_A_0006_PSR.jpg,0,packshots,1
142171,32447,11206_003058_02_A_0006_PSR.jpg,0,packshots,1
142172,32447,11206_003058_02_A_0006_PSR.jpg,0,packshots,1
142173,32447,11206_003058_02_A_0006_PSR.jpg,1,packshots,1
142174,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142174,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142174,32445,11206_003038_02_A_2001_PSR.jpg,0,packshots,1
142175,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142175,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142175,32445,11206_003038_02_A_2001_PSR.jpg,0,packshots,1
142176,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142176,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142176,32445,11206_003038_02_A_2001_PSR.jpg,0,packshots,1
142177,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142177,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142177,32445,11206_003038_02_A_2001_PSR.jpg,0,packshots,1
142178,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142178,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142178,32445,11206_003038_02_A_2001_PSR.jpg,0,packshots,1
142179,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142179,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142179,32445,11206_003038_02_A_2001_PSR.jpg,0,packshots,1
142180,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142180,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142180,32445,11206_003038_02_A_2001_PSR.jpg,0,packshots,1
142181,33205,112D_02_04_V048_PSR.jpg,0,modelshots,0
142181,31474,112D_ALT_42_V023.jpg,0,modelshots,0
142181,32445,11206_003038_02_A_2001_PSR.jpg,0,packshots,1
142182,33205,112D_02_04_V048_PSR.jpg,1,modelshots,0
142182,31474,112D_ALT_42_V023.jpg,1,modelshots,0
142182,32445,11206_003038_02_A_2001_PSR.jpg,1,packshots,1
142183,32450,11206_003908_02_A_5000_PSR.jpg,0,packshots,1
142183,31476,112D_ALT_44_V009.jpg,0,modelshots,0
142183,31481,112D_ALT_49_V016.jpg,0,modelshots,0
142184,32450,11206_003908_02_A_5000_PSR.jpg,0,packshots,1
142184,31476,112D_ALT_44_V009.jpg,0,modelshots,0
142184,31481,112D_ALT_49_V016.jpg,0,modelshots,0
142185,32450,11206_003908_02_A_5000_PSR.jpg,0,packshots,1
142185,31476,112D_ALT_44_V009.jpg,0,modelshots,0
142185,31481,112D_ALT_49_V016.jpg,0,modelshots,0
142186,32450,11206_003908_02_A_5000_PSR.jpg,0,packshots,1
142186,31476,112D_ALT_44_V009.jpg,0,modelshots,0
142186,31481,112D_ALT_49_V016.jpg,0,modelshots,0
142187,32450,11206_003908_02_A_5000_PSR.jpg,0,packshots,1
142187,31476,112D_ALT_44_V009.jpg,0,modelshots,0
142187,31481,112D_ALT_49_V016.jpg,0,modelshots,0
142188,32450,11206_003908_02_A_5000_PSR.jpg,0,packshots,1
142188,31476,112D_ALT_44_V009.jpg,0,modelshots,0
142188,31481,112D_ALT_49_V016.jpg,0,modelshots,0
142189,32450,11206_003908_02_A_5000_PSR.jpg,0,packshots,1
142189,31476,112D_ALT_44_V009.jpg,0,modelshots,0
